"","DATE","ACTIVITY","mean","sd","n"
"4755",2020-12-07,"Religious/Spiritual Activities",1.81649544685889,7.76387050153427,16
"4756",2020-12-07,"Socializing and Leisure",214.475991698408,245.862802577453,16
"4757",2020-12-07,"Sports and Exercise",6.7616894407883,17.5432269354297,16
"4758",2020-12-07,"Traveling",44.0006014817617,59.0069039215814,16
"4759",2020-12-07,"Volunteering",0,0,16
"4760",2020-12-07,"Work",187.405301521671,246.95593997549,16
"4761",2020-12-08,"Caring for Household",22.4777501571566,56.0619304618779,20
"4762",2020-12-08,"Caring for Non-Household",3.27234100439673,24.0481426867502,20
"4763",2020-12-08,"Education",0,0,20
"4764",2020-12-08,"Eating and Drinking",61.3388722028191,43.5934763284235,20
"4765",2020-12-08,"Civic Duties",0,0,20
"4766",2020-12-08,"Household Activities",146.280044037959,161.037526520625,20
"4767",2020-12-08,"Household Services",1.46018742970401,7.97347397162031,20
"4768",2020-12-08,"Personal Care",602.268242658505,127.640518146136,20
"4769",2020-12-08,"Phone Calls",56.7471137731405,79.1315415520517,20
"4770",2020-12-08,"Care Services",5.04952614409882,17.6945317296851,20
"4771",2020-12-08,"Consumer Purchasing",21.0665106617001,43.1618726554783,20
"4772",2020-12-08,"Religious/Spiritual Activities",1.08417978471413,6.32640388531502,20
"4773",2020-12-08,"Socializing and Leisure",337.219015475273,218.785713837372,20
"4774",2020-12-08,"Sports and Exercise",16.0443138369458,38.2809632705174,20
"4775",2020-12-08,"Traveling",38.5446359590873,49.6272754543611,20
"4776",2020-12-08,"Volunteering",0,0,20
"4777",2020-12-08,"Work",124.424576465824,213.016257190861,20
"4778",2020-12-09,"Caring for Household",49.0263435660363,111.962509384554,26
"4779",2020-12-09,"Caring for Non-Household",2.36899084922062,16.6933155787402,26
"4780",2020-12-09,"Education",42.5563040881404,125.055853041765,26
"4781",2020-12-09,"Eating and Drinking",68.3678216415512,35.3679182793412,26
"4782",2020-12-09,"Civic Duties",0,0,26
"4783",2020-12-09,"Household Activities",212.350467464415,205.83891065871,26
"4784",2020-12-09,"Household Services",0,0,26
"4785",2020-12-09,"Personal Care",594.689587215332,125.068063336626,26
"4786",2020-12-09,"Phone Calls",10.6712922891646,30.6989294360343,26
"4787",2020-12-09,"Care Services",13.3956409413443,40.7948558558872,26
"4788",2020-12-09,"Consumer Purchasing",5.40810602442669,13.3327662801699,26
"4789",2020-12-09,"Religious/Spiritual Activities",0.669815282552133,4.43235896748011,26
"4790",2020-12-09,"Socializing and Leisure",223.065963438513,157.648535891153,26
"4791",2020-12-09,"Sports and Exercise",6.95252973832234,23.4278586232783,26
"4792",2020-12-09,"Traveling",35.1918950154569,40.0407655293165,26
"4793",2020-12-09,"Volunteering",1.90403612766951,11.3867104867786,26
"4794",2020-12-09,"Work",160.976561212933,264.35394102929,26
"4795",2020-12-10,"Caring for Household",15.4615232219395,24.838403919103,14
"4796",2020-12-10,"Caring for Non-Household",0,0,14
"4797",2020-12-10,"Education",13.6162383507337,43.0933151905539,14
"4798",2020-12-10,"Eating and Drinking",56.6498804380801,37.1852885192665,14
"4799",2020-12-10,"Civic Duties",0,0,14
"4800",2020-12-10,"Household Activities",78.2230848863263,87.818679903652,14
"4801",2020-12-10,"Household Services",0,0,14
"4802",2020-12-10,"Personal Care",572.589708293978,102.21721615847,14
"4803",2020-12-10,"Phone Calls",1.92846525642039,5.90341655649042,14
"4804",2020-12-10,"Care Services",0.63073281153067,3.0105096468962,14
"4805",2020-12-10,"Consumer Purchasing",35.0753191875708,41.0731272440189,14
"4806",2020-12-10,"Religious/Spiritual Activities",0,0,14
"4807",2020-12-10,"Socializing and Leisure",395.284911463431,251.331691279746,14
"4808",2020-12-10,"Sports and Exercise",3.38399525456327,13.8415422641377,14
"4809",2020-12-10,"Traveling",65.7415962983166,56.4282342518806,14
"4810",2020-12-10,"Volunteering",0,0,14
"4811",2020-12-10,"Work",192.995832268403,250.13857939446,14
"4812",2020-12-11,"Caring for Household",50.1781705274955,109.468901274116,41
"4813",2020-12-11,"Caring for Non-Household",6.4545848109851,33.8680854930654,41
"4814",2020-12-11,"Education",17.7115511699404,47.1596357508457,41
"4815",2020-12-11,"Eating and Drinking",64.8653769875282,40.4491658904943,41
"4816",2020-12-11,"Civic Duties",0,0,41
"4817",2020-12-11,"Household Activities",123.035726087495,118.309241623726,41
"4818",2020-12-11,"Household Services",1.72588179619921,10.0286709143051,41
"4819",2020-12-11,"Personal Care",587.389286419424,123.509120297505,41
"4820",2020-12-11,"Phone Calls",4.62514860966724,12.9718989233942,41
"4821",2020-12-11,"Care Services",8.67955755053171,29.210398568028,41
"4822",2020-12-11,"Consumer Purchasing",39.1843310937982,59.3019639483813,41
"4823",2020-12-11,"Religious/Spiritual Activities",3.52307742410928,19.380387957204,41
"4824",2020-12-11,"Socializing and Leisure",374.528975807325,223.23945013069,41
"4825",2020-12-11,"Sports and Exercise",18.3793611097278,36.9668215273174,41
"4826",2020-12-11,"Traveling",84.3617586167493,156.764386008891,41
"4827",2020-12-11,"Volunteering",1.20813386706767,8.42783750100997,41
"4828",2020-12-11,"Work",36.4335205166784,108.186477531127,41
"4829",2020-12-12,"Caring for Household",9.77675503786861,31.9835410827786,35
"4830",2020-12-12,"Caring for Non-Household",6.44272432648176,24.516297534421,35
"4831",2020-12-12,"Education",8.50490756725806,44.3716618352202,35
"4832",2020-12-12,"Eating and Drinking",60.4682210207851,33.1125243489546,35
"4833",2020-12-12,"Civic Duties",0,0,35
"4834",2020-12-12,"Household Activities",135.371363848288,162.305622036671,35
"4835",2020-12-12,"Household Services",0,0,35
"4836",2020-12-12,"Personal Care",620.038783804754,113.391517714038,35
"4837",2020-12-12,"Phone Calls",20.9631998292517,48.3837835557404,35
"4838",2020-12-12,"Care Services",0,0,35
"4839",2020-12-12,"Consumer Purchasing",28.2040133805275,57.3050763115178,35
"4840",2020-12-12,"Religious/Spiritual Activities",12.2768405876947,31.3578628183831,35
"4841",2020-12-12,"Socializing and Leisure",471.867364639593,208.129681717977,35
"4842",2020-12-12,"Sports and Exercise",4.74840816517848,20.8637177420602,35
"4843",2020-12-12,"Traveling",19.5827368537051,24.9074907596882,35
"4844",2020-12-12,"Volunteering",0,0,35
"4845",2020-12-12,"Work",38.4550472987614,119.284405831251,35
"4846",2020-12-13,"Caring for Household",53.699519745648,120.546203856282,16
"4847",2020-12-13,"Caring for Non-Household",0.0225907188754828,0.148594678147509,16
"4848",2020-12-13,"Education",163.42479063157,231.020530265255,16
"4849",2020-12-13,"Eating and Drinking",88.4589734303852,95.6476588542028,16
"4850",2020-12-13,"Civic Duties",0,0,16
"4851",2020-12-13,"Household Activities",60.092648378847,74.4654330773656,16
"4852",2020-12-13,"Household Services",4.59424251831006,13.6247513613724,16
"4853",2020-12-13,"Personal Care",562.816793492322,105.424815964276,16
"4854",2020-12-13,"Phone Calls",12.0498090200347,39.0458873696353,16
"4855",2020-12-13,"Care Services",0,0,16
"4856",2020-12-13,"Consumer Purchasing",14.7664899055647,32.8197211218031,16
"4857",2020-12-13,"Religious/Spiritual Activities",2.76678776760182,11.8095855564595,16
"4858",2020-12-13,"Socializing and Leisure",287.791109912356,123.528756205187,16
"4859",2020-12-13,"Sports and Exercise",19.0276744873762,34.3632544814955,16
"4860",2020-12-13,"Traveling",23.2651209201504,39.0341156778407,16
"4861",2020-12-13,"Volunteering",6.63754193613243,36.2831605771494,16
"4862",2020-12-13,"Work",122.3258568101,241.964759257991,16
"4863",2020-12-14,"Caring for Household",18.593433547918,50.6779931886438,21
"4864",2020-12-14,"Caring for Non-Household",1.65363077401181,10.4743686323613,21
"4865",2020-12-14,"Education",49.2613728665114,84.755646965305,21
"4866",2020-12-14,"Eating and Drinking",67.8185261887244,37.2506138034834,21
"4867",2020-12-14,"Civic Duties",0,0,21
"4868",2020-12-14,"Household Activities",47.1071821686196,76.1089991042227,21
"4869",2020-12-14,"Household Services",1.39064848926889,9.02801231699701,21
"4870",2020-12-14,"Personal Care",640.078265204989,150.92661102051,21
"4871",2020-12-14,"Phone Calls",3.77816508265164,10.7540723653075,21
"4872",2020-12-14,"Care Services",4.99576428799437,16.4098993839958,21
"4873",2020-12-14,"Consumer Purchasing",18.2519762341738,44.4630931375147,21
"4874",2020-12-14,"Religious/Spiritual Activities",0.321875127579874,2.51672385733532,21
"4875",2020-12-14,"Socializing and Leisure",284.034167605102,218.548871155587,21
"4876",2020-12-14,"Sports and Exercise",1.54014721673514,8.93075165742325,21
"4877",2020-12-14,"Traveling",31.3862111603433,38.8611255375264,21
"4878",2020-12-14,"Volunteering",0.890807415106543,7.25637011348133,21
"4879",2020-12-14,"Work",263.335357648133,242.186762755241,21
"4880",2020-12-15,"Caring for Household",1.88179336807485,6.87374478921745,20
"4881",2020-12-15,"Caring for Non-Household",1.62020217307431,9.7255886981565,20
"4882",2020-12-15,"Education",29.5747022881236,112.651428680598,20
"4883",2020-12-15,"Eating and Drinking",54.2995573971179,34.0319532375269,20
"4884",2020-12-15,"Civic Duties",0,0,20
"4885",2020-12-15,"Household Activities",92.0909589496873,110.555544689193,20
"4886",2020-12-15,"Household Services",0,0,20
"4887",2020-12-15,"Personal Care",587.280461434387,121.949078690039,20
"4888",2020-12-15,"Phone Calls",4.86078416936681,26.1979436253455,20
"4889",2020-12-15,"Care Services",2.02525271634289,12.1569858726956,20
"4890",2020-12-15,"Consumer Purchasing",7.58008378141726,16.3883061415359,20
"4891",2020-12-15,"Religious/Spiritual Activities",12.0928511051634,49.0643288716979,20
"4892",2020-12-15,"Socializing and Leisure",349.72192824809,233.637566085773,20
"4893",2020-12-15,"Sports and Exercise",22.7901414462751,43.5073632866922,20
"4894",2020-12-15,"Traveling",31.1117903956427,37.575874043373,20
"4895",2020-12-15,"Volunteering",3.78047173717339,22.6930402956985,20
"4896",2020-12-15,"Work",236.917126490048,236.244227873295,20
"4897",2020-12-16,"Caring for Household",37.1851010942397,85.3348812045246,17
"4898",2020-12-16,"Caring for Non-Household",0,0,17
"4899",2020-12-16,"Education",42.6069530569446,106.737074350957,17
"4900",2020-12-16,"Eating and Drinking",60.8173565732061,38.574994695605,17
"4901",2020-12-16,"Civic Duties",0,0,17
"4902",2020-12-16,"Household Activities",110.977085255751,96.7630310596891,17
"4903",2020-12-16,"Household Services",0,0,17
"4904",2020-12-16,"Personal Care",471.258006833744,166.85193767766,17
"4905",2020-12-16,"Phone Calls",14.6416439855124,25.7705433196323,17
"4906",2020-12-16,"Care Services",8.15731557394725,27.7309687819551,17
"4907",2020-12-16,"Consumer Purchasing",22.8905143488247,68.47255677969,17
"4908",2020-12-16,"Religious/Spiritual Activities",0,0,17
"4909",2020-12-16,"Socializing and Leisure",388.918299166206,313.222862882934,17
"4910",2020-12-16,"Sports and Exercise",3.02969058785499,13.137823672575,17
"4911",2020-12-16,"Traveling",37.7261315231911,61.6845436992107,17
"4912",2020-12-16,"Volunteering",0,0,17
"4913",2020-12-16,"Work",236.106468906617,276.651381838212,17
"4914",2020-12-17,"Caring for Household",16.3793286335751,41.5367026789698,23
"4915",2020-12-17,"Caring for Non-Household",2.86477432739485,11.839250027112,23
"4916",2020-12-17,"Education",82.4042212070134,139.296038439917,23
"4917",2020-12-17,"Eating and Drinking",70.0120996879815,27.5293094249748,23
"4918",2020-12-17,"Civic Duties",0,0,23
"4919",2020-12-17,"Household Activities",81.2578542024947,83.7450940560888,23
"4920",2020-12-17,"Household Services",0,0,23
"4921",2020-12-17,"Personal Care",567.260987058316,92.5665489572849,23
"4922",2020-12-17,"Phone Calls",1.19578196093857,8.38552463179126,23
"4923",2020-12-17,"Care Services",0.403537511657842,2.68149931063379,23
"4924",2020-12-17,"Consumer Purchasing",12.019702234254,20.0547323176884,23
"4925",2020-12-17,"Religious/Spiritual Activities",3.57352033523309,23.1412708705921,23
"4926",2020-12-17,"Socializing and Leisure",294.852847251852,212.203266047023,23
"4927",2020-12-17,"Sports and Exercise",25.2993477051071,44.2492655074164,23
"4928",2020-12-17,"Traveling",56.7365314538856,60.2135632041841,23
"4929",2020-12-17,"Volunteering",28.3340494899569,63.3558999917383,23
"4930",2020-12-17,"Work",181.250597152369,224.693244607555,23
"4931",2020-12-18,"Caring for Household",4.28773269822259,23.1683339147053,40
"4932",2020-12-18,"Caring for Non-Household",0.579315669854218,4.05047005541349,40
"4933",2020-12-18,"Education",3.81026496669323,21.0407623104449,40
"4934",2020-12-18,"Eating and Drinking",58.4528666315913,53.5318943519837,40
"4935",2020-12-18,"Civic Duties",0,0,40
"4936",2020-12-18,"Household Activities",140.70295087788,197.269976538474,40
"4937",2020-12-18,"Household Services",0,0,40
"4938",2020-12-18,"Personal Care",631.049320294778,135.30475871831,40
"4939",2020-12-18,"Phone Calls",25.891489308743,57.2395108649709,40
"4940",2020-12-18,"Care Services",0.389304759729525,2.38495560169702,40
"4941",2020-12-18,"Consumer Purchasing",23.5029525437093,41.8503286415303,40
"4942",2020-12-18,"Religious/Spiritual Activities",9.06191559022279,43.4703688186374,40
"4943",2020-12-18,"Socializing and Leisure",426.344087444403,223.204412754291,40
"4944",2020-12-18,"Sports and Exercise",18.2427582812122,40.4292525082276,40
"4945",2020-12-18,"Traveling",29.7688478515724,35.595408786929,40
"4946",2020-12-18,"Volunteering",0,0,40
"4947",2020-12-18,"Work",66.6620617101265,166.832737996789,40
"4948",2020-12-19,"Caring for Household",28.8584419207363,76.2762113838831,32
"4949",2020-12-19,"Caring for Non-Household",0,0,32
"4950",2020-12-19,"Education",1.28218586336027,8.676816909243,32
"4951",2020-12-19,"Eating and Drinking",70.3458214583495,45.9680162270658,32
"4952",2020-12-19,"Civic Duties",0,0,32
"4953",2020-12-19,"Household Activities",201.627431377974,204.39612199204,32
"4954",2020-12-19,"Household Services",0.273603868772371,2.85188657491732,32
"4955",2020-12-19,"Personal Care",645.422487699149,128.717046119671,32
"4956",2020-12-19,"Phone Calls",7.9286627436847,23.5352193690755,32
"4957",2020-12-19,"Care Services",4.65946711943431,33.114369714255,32
"4958",2020-12-19,"Consumer Purchasing",24.6402099954529,51.2676110816011,32
"4959",2020-12-19,"Religious/Spiritual Activities",4.09754301777111,17.2052810287334,32
"4960",2020-12-19,"Socializing and Leisure",366.827021725957,213.496121991777,32
"4961",2020-12-19,"Sports and Exercise",4.76915845630263,15.8220568690167,32
"4962",2020-12-19,"Traveling",37.2983712710236,47.6864826593694,32
"4963",2020-12-19,"Volunteering",9.10425256308976,36.4082650271765,32
"4964",2020-12-19,"Work",14.6324521584797,88.4490144148371,32
"4965",2020-12-20,"Caring for Household",1.60028711618922,5.42630848590382,9
"4966",2020-12-20,"Caring for Non-Household",0,0,9
"4967",2020-12-20,"Education",26.6890353035176,94.3172741277771,9
"4968",2020-12-20,"Eating and Drinking",42.0249349266115,33.5176100277215,9
"4969",2020-12-20,"Civic Duties",0,0,9
"4970",2020-12-20,"Household Activities",116.978834383636,94.084212527874,9
"4971",2020-12-20,"Household Services",0,0,9
"4972",2020-12-20,"Personal Care",627.323626923924,201.584765014222,9
"4973",2020-12-20,"Phone Calls",2.80050245333113,9.49603985033168,9
"4974",2020-12-20,"Care Services",30.2873503194206,60.2144417667971,9
"4975",2020-12-20,"Consumer Purchasing",24.2298802555365,48.1715534134377,9
"4976",2020-12-20,"Religious/Spiritual Activities",0,0,9
"4977",2020-12-20,"Socializing and Leisure",297.763192792447,116.114248852556,9
"4978",2020-12-20,"Sports and Exercise",5.25869514833205,14.4563968278786,9
"4979",2020-12-20,"Traveling",23.4337985364445,35.0218859317812,9
"4980",2020-12-20,"Volunteering",0,0,9
"4981",2020-12-20,"Work",195.892783745107,210.092229599153,9
"4982",2020-12-21,"Caring for Household",48.017032169286,55.923343927811,7
"4983",2020-12-21,"Caring for Non-Household",0,0,7
"4984",2020-12-21,"Education",0,0,7
"4985",2020-12-21,"Eating and Drinking",43.5744809902825,42.7487419094955,7
"4986",2020-12-21,"Civic Duties",0,0,7
"4987",2020-12-21,"Household Activities",135.939902019266,104.009456184002,7
"4988",2020-12-21,"Household Services",12.7252944936757,21.7850267064085,7
"4989",2020-12-21,"Personal Care",586.200298971835,147.872938911382,7
"4990",2020-12-21,"Phone Calls",0,0,7
"4991",2020-12-21,"Care Services",10.6150694997106,26.1428866093615,7
"4992",2020-12-21,"Consumer Purchasing",46.6555426936899,61.2140176345756,7
"4993",2020-12-21,"Religious/Spiritual Activities",0,0,7
"4994",2020-12-21,"Socializing and Leisure",315.85345525554,247.842546660855,7
"4995",2020-12-21,"Sports and Exercise",69.2887268951888,91.2555077467978,7
"4996",2020-12-21,"Traveling",76.3157430823576,59.3751795184445,7
"4997",2020-12-21,"Volunteering",0,0,7
"4998",2020-12-21,"Work",58.5226397992942,140.346811413447,7
"4999",2020-12-25,"Caring for Household",15.2668833161053,51.1657025120836,18
"5000",2020-12-25,"Caring for Non-Household",44.4746592193418,111.84525330715,18
"5001",2020-12-25,"Education",44.658545656384,133.970957871901,18
"5002",2020-12-25,"Eating and Drinking",90.5882359091673,91.8530293956219,18
"5003",2020-12-25,"Civic Duties",0,0,18
"5004",2020-12-25,"Household Activities",127.143266173549,150.837043344385,18
